0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
3.0,0.0,0.0,8.0,4.0,6.0,1.0,9.0,0.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,7.0,5.0,11.0,20.0,2.0,11.0,5.0,20.0,3.0,2.0,5.0,0.0,0.0,23.0,0.0,0.0,1.0,18.0,10.0,1.0,0.0,11.0,2.0,0.0,4.0,3.0,7.0,4.0,6.0,0.0,7.0,2.0,21.0,13.0,3.0,8.0,0.0,5.0,3.0,0.0,12.0,28.0,10.0,7.0,4.0,0.0,6.0,15.0,7.0,16.0,0.0,0.0,28.0,5.0,5.0,8.0,11.0,11.0,1.0,0.0,0.0,1.0,2.0,0.0,17.0,4.0,11.0,5.0,11.0,6.0,0.0,43.0,18.0,0.0,11.0,8.0,6.0,0.0,16.0,0.0,28.0,43.0,8.0,0.0,10.0,0.0,0.0,0.0,51.0,7.0,1.0,0.0,0.0,16.0,4.0,15.0,14.0,16.0,0.0,15.0,14.0,15.0,14.0,20.0,11.0,0.0,178.0,2.0,40.0,85.0,17.0,12.0,0.0,17.0,0.0,6.0,0.0,8.0,51.0,11.0,10.0,16.0,8.0,11.0,17.0,5.0,16.0,9.0,15.0,22.0,10.0,19.0,16.0,21.0,0.0,13.0,16.0,39.0,21.0,45.0,1.0,0.0,13.0,17.0,0.0,4.0,28.0,26.0,0.0,32.0,27.0,19.0,28.0,28.0,0.0,2.0,22.0,18.0,24.0,6.0,0.0,17.0,40.0,0.0,41.0,0.0,41.0,21.0,9.0,84.0,38.0,15.0,23.0,29.0,42.0,46.0,53.0,56.0,81.0,63.0,9.0,100.0,0.0,22.0
5.0,0.0,0.0,3.0,9.0,8.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,6.0,4.0,0.0,1.0,4.0,4.0,0.0,2.0,9.0,3.0,8.0,13.0,15.0,17.0,0.0,8.0,2.0,5.0,1.0,5.0,11.0,16.0,12.0,0.0,13.0,2.0,0.0,2.0,14.0,2.0,0.0,10.0,0.0,10.0,25.0,6.0,14.0,0.0,6.0,0.0,0.0,0.0,0.0,44.0,21.0,10.0,0.0,8.0,0.0,4.0,13.0,16.0,12.0,8.0,10.0,0.0,0.0,3.0,15.0,7.0,7.0,19.0,14.0,0.0,1.0,8.0,0.0,17.0,29.0,20.0,9.0,12.0,21.0,0.0,14.0,20.0,34.0,0.0,14.0,31.0,0.0,22.0,0.0,15.0,0.0,20.0,0.0,13.0,1.0,6.0,40.0,33.0,11.0,3.0,0.0,0.0,18.0,17.0,33.0,33.0,2.0,22.0,42.0,20.0,19.0,21.0,17.0,17.0,2.0,1.0,0.0,34.0,1.0,23.0,28.0,2.0,23.0,1.0,18.0,54.0,13.0,3.0,35.0,24.0,20.0,35.0,27.0,22.0,24.0,27.0,10.0,46.0,25.0,33.0,27.0,44.0,38.0,1.0,22.0,12.0,19.0,32.0,0.0,5.0,0.0,21.0,39.0,0.0,38.0,15.0,22.0,0.0,43.0,0.0,29.0,3.0,10.0,0.0,5.0,49.0,118.0,32.0,113.0,0.0,8.0,0.0,1.0,49.0,0.0,66.0,80.0,0.0,24.0,94.0,26.0,0.0,7.0,206.0,76.0,120.0,73.0,275.0,193.0,0.0,196.0,1.0,2.0
2.0,10.0,2.0,2.0,5.0,4.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,2.0,1.0,2.0,1.0,3.0,7.0,0.0,0.0,6.0,6.0,5.0,6.0,1.0,4.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,3.0,3.0,0.0,8.0,0.0,0.0,1.0,10.0,1.0,2.0,22.0,6.0,6.0,4.0,0.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,18.0,2.0,2.0,0.0,8.0,0.0,2.0,6.0,6.0,5.0,4.0,1.0,6.0,2.0,4.0,7.0,6.0,4.0,9.0,7.0,0.0,0.0,4.0,0.0,7.0,9.0,6.0,3.0,6.0,6.0,0.0,12.0,5.0,15.0,0.0,5.0,5.0,2.0,10.0,0.0,5.0,0.0,4.0,0.0,3.0,1.0,4.0,38.0,10.0,7.0,2.0,0.0,0.0,5.0,6.0,9.0,18.0,1.0,3.0,2.0,2.0,5.0,9.0,20.0,6.0,1.0,2.0,0.0,14.0,1.0,10.0,13.0,5.0,9.0,1.0,8.0,13.0,9.0,4.0,8.0,12.0,12.0,15.0,14.0,8.0,7.0,6.0,12.0,6.0,3.0,3.0,9.0,7.0,5.0,12.0,14.0,3.0,9.0,12.0,0.0,2.0,4.0,11.0,19.0,0.0,6.0,6.0,12.0,0.0,11.0,0.0,20.0,3.0,18.0,0.0,23.0,12.0,12.0,18.0,17.0,0.0,8.0,1.0,10.0,13.0,0.0,21.0,37.0,1.0,8.0,23.0,28.0,0.0,16.0,25.0,27.0,47.0,32.0,26.0,23.0,1.0,2.0,9.0,4.0
1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,5.0,23.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,3.0,0.0,2.0,0.0,3.0,5.0,2.0,2.0,1.0,2.0,1.0,4.0,3.0,2.0,2.0,1.0,3.0,0.0,1.0,9.0,2.0,11.0,3.0,0.0,4.0,1.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0,2.0,28.0,1.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,17.0,0.0,2.0,0.0,0.0,6.0,0.0,14.0,4.0,3.0,4.0,4.0,1.0,4.0,1.0,18.0,2.0,3.0,5.0,21.0,15.0,13.0,1.0,2.0,1.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,2.0,1.0,3.0,2.0,0.0,4.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,4.0,1.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,6.0,4.0,0.0,3.0,1.0,1.0,1.0,4.0,4.0,0.0,5.0,3.0,5.0,4.0,1.0,3.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,4.0,11.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,2.0,2.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,7.0,3.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,8.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,2.0,1.0,2.0,0.0,4.0,0.0,1.0,7.0,2.0,5.0,1.0,9.0,5.0,1.0,2.0,0.0,1.0
10.0,0.0,0.0,8.0,15.0,5.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,5.0,9.0,18.0,2.0,27.0,3.0,0.0,0.0,6.0,3.0,15.0,14.0,28.0,11.0,2.0,4.0,4.0,1.0,0.0,28.0,25.0,35.0,22.0,0.0,12.0,1.0,0.0,1.0,26.0,0.0,0.0,3.0,0.0,17.0,5.0,10.0,21.0,0.0,25.0,0.0,0.0,0.0,1.0,11.0,34.0,20.0,0.0,32.0,0.0,5.0,5.0,20.0,6.0,9.0,1.0,21.0,0.0,7.0,15.0,20.0,27.0,7.0,6.0,0.0,0.0,27.0,0.0,21.0,11.0,24.0,39.0,21.0,18.0,0.0,29.0,52.0,9.0,0.0,7.0,13.0,0.0,29.0,0.0,7.0,0.0,15.0,0.0,23.0,1.0,4.0,9.0,18.0,8.0,1.0,0.0,0.0,24.0,25.0,37.0,30.0,3.0,6.0,1.0,33.0,26.0,29.0,22.0,20.0,4.0,0.0,0.0,17.0,0.0,57.0,36.0,3.0,35.0,0.0,33.0,2.0,43.0,32.0,24.0,25.0,59.0,95.0,56.0,36.0,50.0,30.0,49.0,38.0,41.0,2.0,40.0,18.0,52.0,1.0,48.0,62.0,74.0,27.0,0.0,8.0,1.0,27.0,55.0,0.0,16.0,74.0,46.0,0.0,32.0,0.0,43.0,2.0,15.0,0.0,5.0,50.0,29.0,70.0,16.0,0.0,14.0,46.0,2.0,72.0,0.0,29.0,104.0,0.0,99.0,117.0,14.0,0.0,60.0,35.0,53.0,143.0,38.0,77.0,42.0,2.0,48.0,19.0,28.0
7.0,0.0,0.0,11.0,12.0,40.0,0.0,0.0,0.0,0.0,8.0,17.0,0.0,7.0,5.0,1.0,9.0,14.0,10.0,0.0,4.0,6.0,14.0,23.0,15.0,14.0,31.0,0.0,29.0,60.0,7.0,3.0,9.0,24.0,17.0,13.0,1.0,15.0,4.0,0.0,1.0,15.0,0.0,1.0,11.0,0.0,10.0,42.0,82.0,18.0,0.0,11.0,0.0,0.0,0.0,1.0,46.0,106.0,20.0,0.0,23.0,0.0,15.0,18.0,21.0,20.0,9.0,30.0,1.0,1.0,6.0,14.0,22.0,26.0,17.0,39.0,1.0,0.0,27.0,1.0,22.0,49.0,23.0,12.0,10.0,28.0,1.0,22.0,86.0,51.0,0.0,22.0,100.0,0.0,13.0,0.0,17.0,0.0,27.0,0.0,23.0,12.0,16.0,98.0,37.0,28.0,15.0,0.0,0.0,28.0,19.0,26.0,47.0,1.0,39.0,59.0,21.0,33.0,27.0,23.0,26.0,7.0,0.0,0.0,17.0,2.0,38.0,54.0,0.0,31.0,0.0,35.0,52.0,29.0,17.0,42.0,26.0,31.0,65.0,28.0,38.0,41.0,26.0,30.0,43.0,30.0,58.0,33.0,91.0,40.0,5.0,40.0,20.0,48.0,33.0,0.0,6.0,1.0,31.0,47.0,0.0,63.0,23.0,26.0,0.0,53.0,2.0,37.0,0.0,28.0,0.0,23.0,58.0,115.0,42.0,135.0,0.0,28.0,0.0,14.0,46.0,0.0,180.0,134.0,0.0,52.0,114.0,37.0,0.0,29.0,255.0,55.0,88.0,137.0,456.0,258.0,0.0,422.0,51.0,15.0
4.0,0.0,1.0,2.0,5.0,19.0,0.0,31.0,3.0,0.0,8.0,0.0,0.0,5.0,2.0,16.0,3.0,6.0,3.0,54.0,0.0,8.0,0.0,6.0,5.0,6.0,17.0,1.0,0.0,0.0,1.0,9.0,8.0,16.0,11.0,6.0,0.0,14.0,0.0,0.0,0.0,9.0,6.0,0.0,4.0,0.0,6.0,1.0,0.0,13.0,0.0,13.0,0.0,5.0,1.0,0.0,7.0,1.0,7.0,17.0,8.0,0.0,4.0,9.0,9.0,15.0,2.0,0.0,12.0,7.0,6.0,12.0,6.0,13.0,1.0,2.0,0.0,4.0,9.0,0.0,13.0,25.0,9.0,14.0,15.0,11.0,0.0,14.0,0.0,1.0,9.0,3.0,5.0,0.0,13.0,0.0,23.0,55.0,8.0,0.0,11.0,0.0,1.0,3.0,29.0,7.0,3.0,0.0,0.0,15.0,9.0,18.0,9.0,15.0,9.0,41.0,8.0,18.0,13.0,20.0,10.0,5.0,91.0,0.0,17.0,7.0,19.0,13.0,0.0,22.0,0.0,21.0,2.0,12.0,24.0,12.0,15.0,12.0,21.0,22.0,31.0,15.0,17.0,12.0,9.0,14.0,26.0,23.0,31.0,19.0,0.0,10.0,14.0,27.0,19.0,65.0,12.0,0.0,10.0,30.0,0.0,16.0,24.0,20.0,0.0,16.0,5.0,27.0,9.0,5.0,0.0,1.0,37.0,46.0,20.0,27.0,0.0,11.0,34.0,0.0,38.0,0.0,58.0,39.0,10.0,64.0,33.0,14.0,18.0,19.0,80.0,46.0,40.0,18.0,85.0,68.0,22.0,62.0,0.0,25.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,4.0,5.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,4.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,3.0,0.0,4.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,8.0,1.0,7.0,0.0,2.0,5.0,0.0,3.0,0.0,10.0,4.0,7.0,1.0,3.0,1.0,7.0,0.0,11.0,4.0,7.0,2.0,13.0,12.0,16.0,2.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,5.0,0.0,0.0,14.0,8.0,3.0,0.0,0.0,0.0,2.0,1.0,5.0,12.0,0.0,5.0,4.0,1.0,1.0,4.0,1.0,3.0,0.0,0.0,1.0,11.0,0.0,3.0,2.0,0.0,8.0,0.0,3.0,4.0,4.0,0.0,2.0,6.0,5.0,6.0,6.0,2.0,5.0,2.0,4.0,7.0,3.0,0.0,5.0,7.0,5.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0,3.0,2.0,4.0,0.0,7.0,0.0,2.0,0.0,3.0,0.0,2.0,5.0,5.0,4.0,3.0,0.0,3.0,0.0,0.0,8.0,0.0,4.0,9.0,0.0,2.0,7.0,5.0,3.0,1.0,10.0,27.0,16.0,11.0,11.0,7.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,4.0,5.0,0.0,1.0,1.0,1.0,7.0,1.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,3.0,1.0,0.0,5.0,0.0,3.0,3.0,3.0,1.0,9.0,3.0,6.0,8.0,3.0,2.0,4.0,1.0,4.0,5.0,3.0,0.0,1.0,5.0,5.0,0.0,2.0,1.0,4.0,5.0,0.0,1.0,0.0,1.0,4.0,0.0,2.0,1.0,3.0,0.0,8.0,0.0,5.0,0.0,2.0,0.0,0.0,7.0,5.0,5.0,6.0,1.0,6.0,0.0,1.0,3.0,0.0,5.0,6.0,0.0,0.0,7.0,0.0,2.0,0.0,16.0,1.0,1.0,6.0,9.0,9.0,0.0,4.0,0.0,1.0
7.0,0.0,0.0,17.0,16.0,29.0,0.0,1.0,2.0,0.0,7.0,3.0,0.0,10.0,8.0,0.0,12.0,14.0,7.0,0.0,2.0,10.0,9.0,16.0,27.0,21.0,15.0,1.0,0.0,0.0,7.0,22.0,8.0,32.0,21.0,22.0,0.0,26.0,1.0,0.0,0.0,30.0,11.0,2.0,6.0,1.0,27.0,2.0,3.0,33.0,0.0,22.0,0.0,1.0,0.0,2.0,18.0,4.0,21.0,0.0,15.0,0.0,3.0,11.0,15.0,12.0,37.0,0.0,27.0,2.0,14.0,17.0,36.0,23.0,3.0,1.0,0.0,14.0,29.0,0.0,34.0,12.0,25.0,18.0,31.0,22.0,6.0,42.0,0.0,0.0,1.0,9.0,19.0,0.0,40.0,0.0,56.0,0.0,25.0,0.0,37.0,0.0,0.0,0.0,57.0,20.0,2.0,0.0,0.0,32.0,25.0,39.0,48.0,1.0,15.0,15.0,37.0,34.0,70.0,70.0,27.0,8.0,96.0,0.0,57.0,11.0,47.0,38.0,13.0,48.0,0.0,51.0,0.0,49.0,74.0,42.0,42.0,58.0,38.0,69.0,68.0,62.0,47.0,41.0,31.0,43.0,10.0,46.0,28.0,44.0,23.0,72.0,57.0,67.0,39.0,31.0,42.0,9.0,63.0,78.0,0.0,28.0,57.0,46.0,0.0,65.0,1.0,78.0,20.0,55.0,0.0,6.0,66.0,41.0,72.0,29.0,4.0,64.0,132.0,17.0,93.0,7.0,48.0,137.0,0.0,104.0,93.0,19.0,0.0,48.0,63.0,81.0,140.0,27.0,54.0,81.0,2.0,76.0,136.0,9.0
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,4.0,3.0,2.0,0.0,0.0,11.0,0.0,1.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,0.0,5.0,5.0,2.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,4.0,1.0,7.0,6.0,0.0,5.0,3.0,5.0,5.0,3.0,3.0,1.0,1.0,3.0,5.0,7.0,1.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,3.0,2.0,2.0,56.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,4.0,14.0,2.0,1.0,0.0,1.0,0.0,0.0,10.0,0.0,6.0,6.0,0.0,13.0,10.0,5.0,0.0,0.0,14.0,2.0,13.0,2.0,7.0,23.0,0.0,1.0,6.0,0.0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,3.0,0.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0,0.0,1.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,5.0,1.0,3.0,0.0,2.0,2.0,0.0,3.0,0.0,8.0,3.0,0.0,1.0,2.0,3.0,0.0,1.0,12.0,5.0,9.0,3.0,9.0,8.0,2.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,9.0,0.0,3.0,0.0,2.0,3.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,2.0,2.0,4.0,4.0,3.0,0.0,3.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,1.0,2.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,4.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,8.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,2.0,0.0,4.0,7.0,1.0,1.0,1.0,6.0,0.0,10.0,6.0,7.0,4.0,0.0,2.0,0.0,1.0
